CountryCode,Country,Year,PeriodInDate,CountryImportCode,CountryImport,Value
9320,Europe,2001,01/01/2001,251,France,2402612963
9320,Europe,2001,01/01/2001,440,Lithuania,2114136205
9320,Europe,2001,01/01/2001,428,Latvia,1664032992
9320,Europe,2001,01/01/2001,410,Rep. of Korea,1251254617
9320,Europe,2001,01/01/2001,724,Spain,1150147663
9320,Europe,2001,01/01/2001,642,Romania,1126044134
9320,Europe,2001,01/01/2001,376,Israel,1060616367
9320,Europe,2001,01/01/2001,40,Austria,915402487
9320,Europe,2001,01/01/2001,368,Iraq,506486033
9320,Europe,2001,01/01/2001,899,"Areas, nes",383646427
9320,Europe,2001,01/01/2001,12,Algeria,373421584
9320,Europe,2001,01/01/2001,422,Lebanon,338235372
9320,Europe,2001,01/01/2001,760,Syria,323119964
9320,Europe,2001,01/01/2001,76,Brazil,303800907
9320,Europe,2001,01/01/2001,579,Norway,246132566
9320,Europe,2001,01/01/2001,764,Thailand,241876482
9320,Europe,2001,01/01/2001,620,Portugal,234779448
9320,Europe,2001,01/01/2001,566,Nigeria,226698317
9320,Europe,2001,01/01/2001,591,Panama,201377122
9320,Europe,2001,01/01/2001,682,Saudi Arabia,190175178
9320,Europe,2001,01/01/2001,608,Philippines,182383907
9320,Europe,2001,01/01/2001,434,Libya,122588885
9320,Europe,2001,01/01/2001,372,Ireland,119917399
9320,Europe,2001,01/01/2001,762,Tajikistan,106652261
9320,Europe,2001,01/01/2001,414,Kuwait,99637763
9320,Europe,2001,01/01/2001,268,Georgia,97327767
9320,Europe,2001,01/01/2001,417,Kyrgyzstan,95839673
9320,Europe,2001,01/01/2001,124,Canada,93651668
9320,Europe,2001,01/01/2001,586,Pakistan,80813624
9320,Europe,2001,01/01/2001,408,DPR Korea,67339796
9320,Europe,2001,01/01/2001,400,Jordan,66991996
9320,Europe,2001,01/01/2001,218,Ecuador,61116254
9320,Europe,2001,01/01/2001,70,Bosnia Herzegovina,51260927
9320,Europe,2001,01/01/2001,50,Bangladesh,50727101
9320,Europe,2001,01/01/2001,604,Peru,41936909
9320,Europe,2001,01/01/2001,104,Myanmar,41066561
9320,Europe,2001,01/01/2001,442,Luxembourg,39550079
9320,Europe,2001,01/01/2001,736,Fmr Sudan,38900094
9320,Europe,2001,01/01/2001,24,Angola,38710832
9320,Europe,2001,01/01/2001,222,El Salvador,34212850
9320,Europe,2001,01/01/2001,170,Colombia,29475426
9320,Europe,2001,01/01/2001,44,Bahamas,21712231
9320,Europe,2001,01/01/2001,8,Albania,21437779
9320,Europe,2001,01/01/2001,231,Ethiopia,16344797
9320,Europe,2001,01/01/2001,36,Australia,15898829
9320,Europe,2001,01/01/2001,430,Liberia,13829733
9320,Europe,2001,01/01/2001,4,Afghanistan,13753164
9320,Europe,2001,01/01/2001,710,South Africa,12460237
9320,Europe,2001,01/01/2001,120,Cameroon,12220111
9320,Europe,2001,01/01/2001,404,Kenya,12123497
9320,Europe,2001,01/01/2001,558,Nicaragua,7775241
9320,Europe,2001,01/01/2001,116,Cambodia,5162954
9320,Europe,2001,01/01/2001,418,Lao People's Dem. Rep.,4361340
9320,Europe,2001,01/01/2001,584,Marshall Isds,3078120
9320,Europe,2001,01/01/2001,10,Antarctica,1384365
9320,Europe,2001,01/01/2001,450,Madagascar,1189924
9320,Europe,2001,01/01/2001,716,Zimbabwe,855995
9320,Europe,2001,01/01/2001,48,Bahrain,699119
9320,Europe,2001,01/01/2001,226,Equatorial Guinea,650241
9320,Europe,2001,01/01/2001,262,Djibouti,522716
9320,Europe,2001,01/01/2001,266,Gabon,403460
9320,Europe,2001,01/01/2001,600,Paraguay,381036
9320,Europe,2001,01/01/2001,581,United States Minor Outlying Islands,352453
9320,Europe,2001,01/01/2001,68,Bolivia,350062
9320,Europe,2001,01/01/2001,626,Timor-Leste,277883
9320,Europe,2001,01/01/2001,598,Papua New Guinea,248782
9320,Europe,2001,01/01/2001,20,Andorra,212897
9320,Europe,2001,01/01/2001,634,Qatar,189758
9320,Europe,2001,01/01/2001,624,Guinea-Bissau,141193
9320,Europe,2001,01/01/2001,706,Somalia,95650
9320,Europe,2001,01/01/2001,732,Western Sahara,57580
9320,Europe,2001,01/01/2001,132,Cabo Verde,55820
9320,Europe,2001,01/01/2001,562,Niger,53770
9320,Europe,2001,01/01/2001,108,Burundi,43947
9320,Europe,2001,01/01/2001,140,Central African Rep.,43257
9320,Europe,2001,01/01/2001,740,Suriname,6619
9320,Europe,2001,01/01/2001,72,Botswana,2955
9320,Europe,2001,01/01/2001,426,Lesotho,1600
9320,Europe,2002,01/01/2002,9320,Europe,20420151670.5912
9320,Europe,2002,01/01/2002,9700,Eastern Asia,10469164530.8172
9320,Europe,2002,01/01/2002,9740,Western Asia,10014183531.1321
9320,Europe,2002,01/01/2002,276,Germany,9188308050.85879
9320,Europe,2002,01/01/2002,528,Netherlands,8093746802
9320,Europe,2002,01/01/2002,156,China,7747612116.80316
9320,Europe,2002,01/01/2002,643,Russian Federation,7362320986.03439
9320,Europe,2002,01/01/2002,804,Ukraine,6218236504
9320,Europe,2002,01/01/2002,826,United Kingdom,4834202101.26774
9320,Europe,2002,01/01/2002,842,USA,4653483438.38992
9320,Europe,2002,01/01/2002,792,Turkey,4622758306.77111
9320,Europe,2002,01/01/2002,9600,Latin America and the Caribbean,3845344465.71247
9320,Europe,2002,01/01/2002,399,OPEC,3171218237.37312
9320,Europe,2002,01/01/2002,9720,Southern Asia,3001100997.40793
9320,Europe,2002,01/01/2002,246,Finland,2979749690
9320,Europe,2002,01/01/2002,348,Hungary,2787393322.28067
9320,Europe,2002,01/01/2002,9620,The Caribbean,2758786059.84365
9320,Europe,2002,01/01/2002,398,Kazakhstan,2647125866
9320,Europe,2002,01/01/2002,92,Br. Virgin Isds,2633393250
9320,Europe,2002,01/01/2002,9730,South-Eastern Asia,2574790377.00005
9320,Europe,2002,01/01/2002,703,Slovakia,2343141621
9320,Europe,2002,01/01/2002,392,Japan,1886847436.97467
9320,Europe,2002,01/01/2002,233,Estonia,1839171486
9320,Europe,2002,01/01/2002,699,India,1837319175.40793
9320,Europe,2002,01/01/2002,9400,Northern Africa,1794747858.26027
9320,Europe,2002,01/01/2002,196,Cyprus,1769590289
9320,Europe,2002,01/01/2002,203,Czechia,1720809865.92243
9320,Europe,2002,01/01/2002,9610,Latin America,1086558405.86882
9320,Europe,2002,01/01/2002,300,Greece,1068114642.31046
9320,Europe,2002,01/01/2002,56,Belgium,940448595.485913
9320,Europe,2002,01/01/2002,364,Iran,938758366
9320,Europe,2002,01/01/2002,818,Egypt,820342495
9320,Europe,2002,01/01/2002,100,Bulgaria,818316989.570806
9320,Europe,2002,01/01/2002,9500,Sub-Saharan Africa,733101871.390287
9320,Europe,2002,01/01/2002,490,"Other Asia, nes",723051608.637962
9320,Europe,2002,01/01/2002,702,Singapore,648889333.963288
9320,Europe,2002,01/01/2002,498,Rep. of Moldova,613637475.262573
9320,Europe,2002,01/01/2002,784,United Arab Emirates,568081188
9320,Europe,2002,01/01/2002,704,Viet Nam,555935684.021325
9320,Europe,2002,01/01/2002,860,Uzbekistan,538504103.12773
9320,Europe,2002,01/01/2002,208,Denmark,480314959.272939
9320,Europe,2002,01/01/2002,191,Croatia,467762441
9320,Europe,2002,01/01/2002,458,Malaysia,437666147.025428
9320,Europe,2002,01/01/2002,31,Azerbaijan,385887952.849963
9320,Europe,2002,01/01/2002,891,Serbia and Montenegro,336476175
9320,Europe,2002,01/01/2002,682,Saudi Arabia,319708134
9320,Europe,2002,01/01/2002,504,Morocco,309648359
9320,Europe,2002,01/01/2002,795,Turkmenistan,276012032
9320,Europe,2002,01/01/2002,496,Mongolia,242421799
9320,Europe,2002,01/01/2002,344,"China, Hong Kong SAR",219173962.887715
9320,Europe,2002,01/01/2002,887,Yemen,214047226
9320,Europe,2002,01/01/2002,788,Tunisia,211762047.260267
9320,Europe,2002,01/01/2002,360,Indonesia,185188693
9320,Europe,2002,01/01/2002,484,Mexico,162011167.622414
9320,Europe,2002,01/01/2002,705,Slovenia,153337124
9320,Europe,2002,01/01/2002,470,Malta,150345368
9320,Europe,2002,01/01/2002,51,Armenia,131506404
9320,Europe,2002,01/01/2002,9900,Other,85727866
9320,Europe,2002,01/01/2002,292,Gibraltar,73570069
9320,Europe,2002,01/01/2002,807,TFYR of Macedonia,70179598.7441348
9320,Europe,2002,01/01/2002,152,Chile,61937714
9320,Europe,2002,01/01/2002,858,Uruguay,53622132
9320,Europe,2002,01/01/2002,192,Cuba,48193207
9320,Europe,2002,01/01/2002,214,Dominican Rep.,46525217
9320,Europe,2002,01/01/2002,478,Mauritania,34246891
9320,Europe,2002,01/01/2002,384,Ivory Coast,33646039
9320,Europe,2002,01/01/2002,320,Guatemala,31062271
9320,Europe,2002,01/01/2002,340,Honduras,30436469
9320,Europe,2002,01/01/2002,32,Argentina,29032462
9320,Europe,2002,01/01/2002,686,Senegal,19426830
9320,Europe,2002,01/01/2002,862,Venezuela,17224605
9320,Europe,2002,01/01/2002,288,Ghana,15597399
9320,Europe,2002,01/01/2002,144,Sri Lanka,14128503
9320,Europe,2002,01/01/2002,148,Chad,14068238
9320,Europe,2002,01/01/2002,768,Togo,13232135
9320,Europe,2002,01/01/2002,188,Costa Rica,13148783
9320,Europe,2002,01/01/2002,232,Eritrea,11195263
9320,Europe,2002,01/01/2002,674,San Marino,9823300
9320,Europe,2002,01/01/2002,60,Bermuda,9301984
9320,Europe,2002,01/01/2002,204,Benin,9259141
9320,Europe,2002,01/01/2002,780,Trinidad and Tobago,9145501
9320,Europe,2002,01/01/2002,834,United Rep. of Tanzania,9084894
9320,Europe,2002,01/01/2002,690,Seychelles,8517373
9320,Europe,2002,01/01/2002,512,Oman,7552270.63337522
9320,Europe,2002,01/01/2002,646,Rwanda,7242806
9320,Europe,2002,01/01/2002,304,Greenland,7129564
9320,Europe,2002,01/01/2002,324,Guinea,6967648
9320,Europe,2002,01/01/2002,554,New Zealand,6386935
9320,Europe,2002,01/01/2002,9800,Oceania,5275615.00611059
9320,Europe,2002,01/01/2002,524,Nepal,4952933
9320,Europe,2002,01/01/2002,466,Mali,4041009.77856106
9320,Europe,2002,01/01/2002,670,Saint Vincent and the Grenadines,4016592
9320,Europe,2002,01/01/2002,854,Burkina Faso,3822551
9320,Europe,2002,01/01/2002,694,Sierra Leone,3431335.79336808
9320,Europe,2002,01/01/2002,84,Belize,3161145
9320,Europe,2002,01/01/2002,800,Uganda,2857151
9320,Europe,2002,01/01/2002,352,Iceland,2336281
9320,Europe,2002,01/01/2002,678,Sao Tome and Principe,1429650
9320,Europe,2002,01/01/2002,516,Namibia,1269451
9320,Europe,2002,01/01/2002,332,Haiti,1181064
9320,Europe,2002,01/01/2002,270,Gambia,1095855
9320,Europe,2002,01/01/2002,508,Mozambique,963097
9320,Europe,2002,01/01/2002,660,Anguilla,745172
9320,Europe,2002,01/01/2002,388,Jamaica,613991
9320,Europe,2002,01/01/2002,328,Guyana,597230
9320,Europe,2002,01/01/2002,234,Faeroe Isds,509820.32587082
9320,Europe,2002,01/01/2002,212,Dominica,365947
9320,Europe,2002,01/01/2002,659,Saint Kitts and Nevis,349587
9320,Europe,2002,01/01/2002,52,Barbados,347129.98338288
9320,Europe,2002,01/01/2002,894,Zambia,88290
9320,Europe,2002,01/01/2002,480,Mauritius,86835
9320,Europe,2002,01/01/2002,530,Neth. Antilles,46806
9320,Europe,2002,01/01/2002,86,Br. Indian Ocean Terr.,29754
9320,Europe,2002,01/01/2002,64,Bhutan,23398
9320,Europe,2002,01/01/2002,28,Antigua and Barbuda,17840
9320,Europe,2002,01/01/2002,316,Guam,9930
9320,Europe,2002,01/01/2002,776,Tonga,3420
9320,Europe,2002,01/01/2002,242,Fiji,2638.00611059
9320,Europe,2002,01/01/2002,500,Montserrat,2018.86026522
9320,Europe,2003,01/01/2003,381,Italy,10017413459
9320,Europe,2003,01/01/2003,376,Israel,1643682681
9320,Europe,2003,01/01/2003,372,Ireland,950841884
9320,Europe,2003,01/01/2003,76,Brazil,548191575
9320,Europe,2003,01/01/2003,368,Iraq,188953945
9320,Europe,2003,01/01/2003,231,Ethiopia,94228481
9320,Europe,2003,01/01/2003,70,Bosnia Herzegovina,65782773
9320,Europe,2003,01/01/2003,218,Ecuador,39441805
9320,Europe,2003,01/01/2003,222,El Salvador,24988998
9320,Europe,2003,01/01/2003,226,Equatorial Guinea,235946
9320,Europe,2003,01/01/2003,68,Bolivia,118840
9320,Europe,2003,01/01/2003,72,Botswana,61
9610,Latin America,2000,01/01/2000,9130,North America,208094330406.979
9610,Latin America,2000,01/01/2000,842,USA,202332412737.268
9610,Latin America,2000,01/01/2000,9120,Europe,41279829990.5819
9610,Latin America,2000,01/01/2000,9700,Eastern Asia,8653117864.9072
9610,Latin America,2000,01/01/2000,9110,Asia-Pacific,8482958020.43466
9610,Latin America,2000,01/01/2000,9620,The Caribbean,7598134751.89734
9610,Latin America,2000,01/01/2000,826,United Kingdom,5717899951.33284
9610,Latin America,2000,01/01/2000,9900,Other,3875536384
9610,Latin America,2000,01/01/2000,9740,Western Asia,2795739743.03755
9610,Latin America,2000,01/01/2000,9730,South-Eastern Asia,2690077033.75015
9610,Latin America,2000,01/01/2000,9720,Southern Asia,2252412217.89376
9610,Latin America,2000,01/01/2000,757,Switzerland,1570121673.42067
9610,Latin America,2000,01/01/2000,9400,Northern Africa,1346937249.05368
9610,Latin America,2000,01/01/2000,699,India,1110229860.31039
9610,Latin America,2000,01/01/2000,9300,Commonwealth of Independent States,1000853772.11318
9610,Latin America,2000,01/01/2000,9320,Europe,952728978.218135
9610,Latin America,2000,01/01/2000,752,Sweden,760675129.931457
9610,Latin America,2000,01/01/2000,702,Singapore,655103413.503486
9610,Latin America,2000,01/01/2000,818,Egypt,627399552
9610,Latin America,2000,01/01/2000,9200,South-Eastern Europe,309053579.164948
9610,Latin America,2000,01/01/2000,760,Syria,127206628.259176
9610,Latin America,2000,01/01/2000,804,Ukraine,73314296.275317
9610,Latin America,2000,01/01/2000,9310,Asia,48124793.8950421
9610,Latin America,2000,01/01/2000,838,Free Zones,27626570
9610,Latin America,2000,01/01/2000,834,United Rep. of Tanzania,19649632.5812333
9610,Latin America,2000,01/01/2000,9800,Oceania,17129908.4283892
9610,Latin America,2000,01/01/2000,807,TFYR of Macedonia,2939116.49773689
9610,Latin America,2000,01/01/2000,690,Seychelles,2252329.84726891
9610,Latin America,2000,01/01/2000,800,Uganda,2144401
9610,Latin America,2000,01/01/2000,659,Saint Kitts and Nevis,1794146.90816818
9610,Latin America,2000,01/01/2000,694,Sierra Leone,1675277
9610,Latin America,2000,01/01/2000,660,Anguilla,773922.77977662
9610,Latin America,2000,01/01/2000,583,FS Micronesia,611383.30276485
9610,Latin America,2000,01/01/2000,762,Tajikistan,129798
9610,Latin America,2000,01/01/2000,584,Marshall Isds,87256.79372349
9610,Latin America,2000,01/01/2000,654,Saint Helena,29817
9610,Latin America,2000,01/01/2000,585,Palau,369
9610,Latin America,2001,01/01/2001,276,Germany,6455533416.4593
9610,Latin America,2001,01/01/2001,724,Spain,4828725603.87349
9610,Latin America,2001,01/01/2001,862,Venezuela,4650295535.09315
9610,Latin America,2001,01/01/2001,484,Mexico,4425749380.36821
9610,Latin America,2001,01/01/2001,56,Belgium,3563992325.34728
9610,Latin America,2001,01/01/2001,170,Colombia,3105842958.68319
9610,Latin America,2001,01/01/2001,530,Neth. Antilles,2650395273.58655
9610,Latin America,2001,01/01/2001,858,Uruguay,1882322390.57171
9610,Latin America,2001,01/01/2001,591,Panama,1535606196.58621
9610,Latin America,2001,01/01/2001,600,Paraguay,1381910753.73843
9610,Latin America,2001,01/01/2001,188,Costa Rica,1323431759.6063
9610,Latin America,2001,01/01/2001,490,"Other Asia, nes",1052579745.21767
9610,Latin America,2001,01/01/2001,364,Iran,989330313.73627
9610,Latin America,2001,01/01/2001,710,South Africa,910087364.395985
9610,Latin America,2001,01/01/2001,344,"China, Hong Kong SAR",847096816.519296
9610,Latin America,2001,01/01/2001,780,Trinidad and Tobago,790690375.801469
9610,Latin America,2001,01/01/2001,764,Thailand,745641748.156668
9610,Latin America,2001,01/01/2001,784,United Arab Emirates,680968485.545171
9610,Latin America,2001,01/01/2001,372,Ireland,612513197.632202
9610,Latin America,2001,01/01/2001,192,Cuba,467171847.723597
9610,Latin America,2001,01/01/2001,376,Israel,424117852.29855
9610,Latin America,2001,01/01/2001,360,Indonesia,369258596.06687
9610,Latin America,2001,01/01/2001,792,Turkey,334294646.602234
9610,Latin America,2001,01/01/2001,12,Algeria,308574557.536581
9610,Latin America,2001,01/01/2001,662,Saint Lucia,236599434.919537
9610,Latin America,2001,01/01/2001,50,Bangladesh,174898131.521147
9610,Latin America,2001,01/01/2001,788,Tunisia,168381707.4957
9610,Latin America,2001,01/01/2001,887,Yemen,143881496
9610,Latin America,2001,01/01/2001,100,Bulgaria,137202633.269376
9610,Latin America,2001,01/01/2001,348,Hungary,126115349.421062
9610,Latin America,2001,01/01/2001,586,Pakistan,102476463.524391
9610,Latin America,2001,01/01/2001,704,Viet Nam,92606707.025973
9610,Latin America,2001,01/01/2001,533,Aruba,89673694.2922644
9610,Latin America,2001,01/01/2001,705,Slovenia,89130851.0948473
9610,Latin America,2001,01/01/2001,442,Luxembourg,77023004
9610,Latin America,2001,01/01/2001,84,Belize,75712448.1450087
9610,Latin America,2001,01/01/2001,434,Libya,66284501.1782451
9610,Latin America,2001,01/01/2001,368,Iraq,59065974
9610,Latin America,2001,01/01/2001,52,Barbados,58828570.1735401
9610,Latin America,2001,01/01/2001,191,Croatia,47085643.411974
9610,Latin America,2001,01/01/2001,288,Ghana,45459606.1478029
9610,Latin America,2001,01/01/2001,440,Lithuania,43745640.4129066
9610,Latin America,2001,01/01/2001,854,Burkina Faso,37666259
9610,Latin America,2001,01/01/2001,706,Somalia,30961072
9610,Latin America,2001,01/01/2001,480,Mauritius,27930277
9610,Latin America,2001,01/01/2001,92,Br. Virgin Isds,24573753
9610,Latin America,2001,01/01/2001,60,Bermuda,23829306
9610,Latin America,2001,01/01/2001,352,Iceland,23181251.0386604
9610,Latin America,2001,01/01/2001,231,Ethiopia,14468271
9610,Latin America,2001,01/01/2001,670,Saint Vincent and the Grenadines,12235539.9301556
9610,Latin America,2001,01/01/2001,178,Congo,10203282.9381114
9610,Latin America,2001,01/01/2001,233,Estonia,8902577
9610,Latin America,2001,01/01/2001,716,Zimbabwe,8286575.59552152
9610,Latin America,2001,01/01/2001,16,American Samoa,6636585
9610,Latin America,2001,01/01/2001,703,Slovakia,6387861.62949908
9610,Latin America,2001,01/01/2001,478,Mauritania,5639171
9610,Latin America,2001,01/01/2001,180,Dem.Rep. of the Congo,5610567
9610,Latin America,2001,01/01/2001,430,Liberia,4463068
9610,Latin America,2001,01/01/2001,104,Myanmar,3401322
9610,Latin America,2001,01/01/2001,882,Samoa,3031755
9610,Latin America,2001,01/01/2001,51,Armenia,2428702
9610,Latin America,2001,01/01/2001,768,Togo,2340390.41547373
9610,Latin America,2001,01/01/2001,598,Papua New Guinea,1370316.76614471
9610,Latin America,2001,01/01/2001,116,Cambodia,1284697.65347713
9610,Latin America,2001,01/01/2001,540,New Caledonia,1093508
9610,Latin America,2001,01/01/2001,112,Belarus,775282
9610,Latin America,2001,01/01/2001,776,Tonga,578167.84768401
9610,Latin America,2001,01/01/2001,174,Comoros,312546
9610,Latin America,2001,01/01/2001,90,Solomon Isds,312364
9610,Latin America,2001,01/01/2001,108,Burundi,251517
9610,Latin America,2001,01/01/2001,646,Rwanda,243866
9610,Latin America,2001,01/01/2001,674,San Marino,160406
9610,Latin America,2001,01/01/2001,96,Brunei Darussalam,144692
9610,Latin America,2001,01/01/2001,64,Bhutan,130770
9610,Latin America,2001,01/01/2001,166,Cocos Isds,114115
9610,Latin America,2001,01/01/2001,86,Br. Indian Ocean Terr.,86292
9610,Latin America,2001,01/01/2001,860,Uzbekistan,49529
9610,Latin America,2001,01/01/2001,162,Christmas Isds,42143
9610,Latin America,2001,01/01/2001,232,Eritrea,39807
9610,Latin America,2001,01/01/2001,849,US Misc. Pacific Isds,21335
9610,Latin America,2001,01/01/2001,184,Cook Islands,5114
9610,Latin America,2001,01/01/2001,175,Mayotte,1831.32869411
9610,Latin America,2001,01/01/2001,876,Wallis and Futuna Isds,141
9610,Latin America,2002,01/01/2002,0,World,331907421097.861
9610,Latin America,2002,01/01/2002,9100,Developed Economies,243213831611.316
9610,Latin America,2002,01/01/2002,9130,North America,194115984387.199
9610,Latin America,2002,01/01/2002,842,USA,188955031965.843
9610,Latin America,2002,01/01/2002,9600,Latin America and the Caribbean,52802970218.9814
9610,Latin America,2002,01/01/2002,9610,Latin America,45783794924.2667
9610,Latin America,2002,01/01/2002,9120,Europe,41824343409.5597
9610,Latin America,2002,01/01/2002,9700,Eastern Asia,11594834677.8279
9610,Latin America,2002,01/01/2002,399,OPEC,9938653191.32388
9610,Latin America,2002,01/01/2002,76,Brazil,9353308462.4391
9610,Latin America,2002,01/01/2002,9900,Other,7298272560
9610,Latin America,2002,01/01/2002,9110,Asia-Pacific,7273503814.55759
9610,Latin America,2002,01/01/2002,899,"Areas, nes",7270401930
9610,Latin America,2002,01/01/2002,9620,The Caribbean,7019175294.71464
9610,Latin America,2002,01/01/2002,528,Netherlands,6742964466.63657
9610,Latin America,2002,01/01/2002,392,Japan,6543488286.59269
